source,target,label
1337123,400767,0
592122,268530,1
68418,1303797,1
1071223,1658387,1
1369352,141662,1
1672087,1556884,1
853378,880120,0
1057820,534983,0
125338,177224,0
829322,503536,1
704425,871710,1
1304785,1354679,0
304487,401109,0
228888,614955,0
1152323,1368949,0
401451,1654898,1
368616,874713,0
1362113,1510053,0
405514,116755,1
346215,1657848,1
771375,959487,1
1041914,1204173,0
1557439,1206102,1
1331474,556375,1
1077669,323775,1
660400,873784,1
472986,610610,1
620443,592890,1
299249,209783,1
1299177,561307,0
1337652,847951,0
275095,459571,1
1454955,741685,0
1317090,1642116,0
862572,1329212,1
285694,770335,0
1238911,769354,0
660660,1227201,1
1636668,948091,1
1334731,415890,1
768399,810861,0
801173,56024,1
1426037,163541,0
212116,1071223,1
527120,795834,1
1424219,683070,0
293522,381646,0
1378584,1333180,1
522392,1599682,1
1430209,649641,0
212125,1111263,1
877829,338978,1
1107093,226557,1
1282616,334053,1
1693306,102542,1
614554,802694,0
719058,1593145,1
1125194,1603811,1
364605,646121,0
68739,484718,1
513566,330987,1
13840,53091,0
1420695,1113059,1
575980,862840,0
1524880,616603,1
124710,1396093,0
1245182,1692905,0
51473,805053,0
417075,1118012,1
1153844,765713,1
1509664,122230,1
118918,196244,1
727538,329391,1
1241208,1269858,0
1029033,390590,1
834224,1282168,1
1048570,569373,0
528592,1025111,1
1227585,592314,1
1667394,1429413,1
1629472,306919,1
1416320,682381,0
320141,278380,1
1188609,379494,1
944801,1693679,1
12977,705564,0
834224,1519734,1
927512,376612,1
116108,1469279,0
338955,875029,1
139416,907326,0
387634,839419,1
482171,551638,0
1475804,896316,0
903059,449428,1
306629,699862,0
1701254,592483,0
685564,92797,0
1583628,379599,0
1165357,1328202,1
354605,339801,1
1273533,420133,0
1107607,770575,1
488967,1397566,1
398288,900949,0
1091129,282972,1
331912,386928,1
1147040,496390,0
1653767,1190288,1
1011022,105681,0
189597,955901,0
1692905,151913,1
744495,1574430,1
944801,1616033,1
186993,837943,0
103771,1245833,1
634547,7794,1
1364458,850449,0
464391,584129,1
463108,1636747,1
1490171,1417095,1
1461453,1622708,0
1147040,1578331,0
641333,76494,1
1511322,1629472,1
1700369,401451,1
297540,463454,1
656324,729775,0
522435,840733,0
1184089,1444447,0
1141334,1375307,0
1527640,853158,0
527683,651926,0
13956,1426669,0
1429431,378676,0
520721,831965,1
1645178,971740,0
1188303,994528,0
1021640,218190,0
1378584,1348103,1
1234617,447699,0
1517860,1642607,1
1695143,768399,1
1133319,556375,0
253058,1254454,1
1458721,1629948,0
1400041,1646842,0
1508871,239175,1
492338,345596,1
68353,893812,0
13844,709629,0
309862,1668702,1
1671105,547159,0
1546341,324235,1
442964,1630843,1
113726,50412,0
1145755,384434,0
1324816,745478,0
446467,734717,0
454681,807866,0
1097945,27307,1
1069213,1096322,1
1635688,924274,0
1464940,1047734,1
1243512,1624604,0
1050187,498495,0
1125194,1658387,1
31361,566838,1
890874,994528,1
709475,53091,1
1091337,1199676,0
937150,1005011,1
550025,575509,1
1352744,614007,0
1378855,986596,0
1106379,534988,0
1205412,1632492,1
1406016,690386,1
1183141,1469145,0
1346219,79733,0
1712169,1337021,1
1329053,1694203,1
356317,798601,0
1156448,82815,0
1654415,595438,0
27746,947388,0
354605,461100,1
388560,1255018,1
833930,102222,1
1335289,1536205,0
1221915,152997,0
118918,116108,1
309862,590426,0
563731,742719,0
1553339,227212,0
1147885,1362562,0
1006279,1491040,0
564790,670318,0
1586930,479195,0
1178362,140972,0
1253938,49448,0
330621,75289,1
412056,712780,0
1406799,1418948,0
165786,280211,0
1351842,196026,0
1649539,1561997,1
1632302,990143,0
363100,883070,1
520396,834981,0
352417,928042,1
1336974,373954,0
164744,378676,1
1178137,745340,1
94412,108781,1
43625,1522296,1
808494,692052,1
1654405,86723,1
1248858,524498,0
1091812,290206,0
1443750,1672292,0
592122,1657848,1
549807,822419,0
1232370,427637,0
1145811,331740,0
1008858,152357,0
1166626,1368010,1
1188609,1693306,0
1125835,992799,0
1154042,1653670,0
1167054,1263909,0
380597,1396707,1
1444382,261054,1
566838,1071847,1
131717,859817,0
529917,61802,0
1119657,212116,0
73295,945879,0
480422,839279,0
745478,831965,1
1225932,458139,0
812435,1333776,1
475667,602965,1
1516843,433495,0
1454147,595512,0
432579,764986,0
52397,535991,1
505493,1153276,1
1211285,1370001,0
1316242,799061,0
1543174,285328,0
1285369,253809,0
1070841,1455725,0
168814,946519,0
1357447,706155,0
1107607,713659,1
1480751,33774,0
291070,941552,1
883200,629622,1
1091129,498115,0
127812,833518,1
1181787,852307,1
1178137,678498,0
1615507,622620,1
1181406,591158,0
482319,541625,0
1566014,710507,0
1680366,737576,0
437629,648808,0
1156448,1599099,0
1650438,1670156,1
495185,280644,1
380597,454135,1
1652917,537399,1
759967,107907,1
1452757,959157,0
1068632,240022,1
1658893,761338,1
1087952,1264776,0
757063,761735,1
54468,1034609,1
252291,1118661,1
1182245,157741,1
1240000,1583628,0
1323614,284876,0
1138674,450866,0
1589554,863742,0
516383,819310,1
137746,358225,0
963090,668031,1
1129335,297867,0
1574956,1668819,0
1132452,1218965,0
1586930,875986,0
1160029,614916,1
414586,743428,1
1445313,1522296,1
49448,912416,0
1679266,579453,0
486719,895662,0
689426,932144,0
174585,195023,0
1179756,386928,0
252381,972284,1
1088800,814741,0
1046412,625384,0
1054502,178734,0
434217,728010,0
1684222,354650,1
359961,552398,0
1654591,501456,0
1212145,1273652,1
1684222,265104,1
795268,11293,1
1275808,760595,0
1591145,982523,1
1525432,64021,0
1246853,401109,1
13844,1614790,0
1211994,354735,0
1535660,302677,0
1144140,209438,0
1679924,524338,0
1533767,79599,0
1400708,465085,0
1245182,1703553,0
1122875,92756,1
1118159,618163,0
639182,983263,1
1181787,1326148,0
709475,1561997,1
207557,149217,1
1341993,895397,0
610610,716443,1
1158468,170084,1
1663980,465906,1
715758,429150,1
956128,1599099,1
944801,1371519,1
894169,122227,1
112152,493755,1
1698001,369916,0
112152,612812,0
73315,517513,1
430341,599635,0
866151,1075930,1
191117,741685,0
472266,1616693,1
352417,1388085,1
1115327,1099477,1
54468,1674686,1
1397479,1561997,0
1350893,959219,0
459884,916184,0
221169,422877,0
550025,643109,0
1544841,537310,1
1281731,1564417,0
1177889,287576,0
1053601,641333,1
1159241,1683203,0
339907,414006,1
442964,1206013,1
157911,210268,1
503339,1106379,1
1094442,551638,0
127469,162446,0
859817,365191,1
1631779,1660990,1
1443750,189033,0
709475,110127,1
1509498,586057,1
678845,839221,0
1330322,1022971,1
900949,1392760,1
1397479,1398350,0
1579038,1636463,0
955901,783440,1
529947,330987,1
103675,1076252,0
390179,637973,0
1078488,812075,0
908810,1535577,1
111870,1508871,0
1253076,112197,1
829322,1616033,1
1091337,1423464,1
1367253,44344,0
1157195,513579,0
885430,465906,1
1160029,646121,0
1616033,535973,1
1389088,567331,0
1481807,19793,0
379392,270774,1
1127990,304410,0
25895,772728,1
1522296,620025,1
1574956,697588,0
1572336,1498963,1
137728,1393671,0
677547,80910,0
1509664,592314,1
379392,1238354,1
842331,999603,0
1557439,440234,1
1511322,662340,0
308258,185779,1
1129548,665739,0
1063826,359699,0
1466580,42968,0
1442586,444697,0
1370690,580822,0
444434,1553770,1
248411,983263,0
1671493,1293017,1
894169,103817,1
973477,1504362,1
1028903,558218,0
1479540,1523751,0
1443791,1702807,0
927512,657742,1
1592515,1192069,1
1703553,912706,0
1345575,592960,0
1062283,432579,0
1262943,219004,0
183673,228271,0
1380562,573907,0
1667211,449428,1
1531209,875986,0
1388085,98885,1
1517860,522392,1
254434,823324,0
693460,1043702,1
834401,1332879,1
650569,913821,0
503250,879700,1
99671,633170,1
442964,1087051,1
1228675,1670156,1
115611,1191380,0
1580907,1256351,1
1183494,1533267,1
119305,273513,1
114215,254434,0
764668,815659,0
1246853,636504,1
972022,392765,1
760110,13840,1
645236,581396,1
1419406,482319,1
1082667,723104,0
660400,945221,1
516383,772258,0
1680366,719058,0
1117361,24004,1
1163564,390590,1
203094,924006,1
1567063,1669644,1
103771,244662,1
617284,1615453,1
1062283,1689969,1
1073520,1642116,0
269233,845047,0
388726,817198,1
1356166,660185,0
1272054,767314,1
1240759,595066,0
1215634,247779,0
1665162,927512,1
1544841,1321801,1
554379,535973,1
511634,1541064,1
670497,508895,1
723104,852287,1
1158468,1302202,0
457432,1346120,1
1670156,1073456,1
1031493,1245833,1
310508,505498,0
253058,79860,1
321967,524305,1
1636444,577347,0
1118159,1392760,1
1076833,1336104,1
829322,1278138,1
699153,27307,1
256009,1237044,1
414586,858370,1
566026,1104216,1
212125,1169643,1
701974,771375,0
1261941,813821,0
1266822,887462,0
449428,454135,0
1633876,927512,1
1683562,542468,0
892008,896831,0
831379,1255983,1
946519,971769,1
1410903,1684222,0
107686,1561997,0
1552426,659406,0
1180133,706155,1
1566300,329391,1
1396093,128134,1
544621,1007956,1
1548315,151980,1
750221,772728,0
564647,869256,0
344999,45221,0
756940,314769,1
99354,830786,1
1267952,887140,0
622872,874260,0
1348843,896831,0
1635754,168088,0
321405,87357,0
362864,770296,1
548674,784378,0
405447,1619667,1
465127,644132,0
1653670,1666745,1
201002,61997,0
250903,890874,1
1252440,633921,0
432579,805648,0
1105971,655972,1
363264,928042,1
539609,976050,1
1636585,1178362,1
478641,1282224,1
302650,1669187,1
1173955,1339232,1
398624,179592,1
330987,82225,1
1333883,221169,1
338955,1094005,1
442964,916133,0
379494,1325517,1
1202281,152997,0
552329,552398,1
239868,389161,0
1544841,940713,1
529448,730871,1
1419406,1159377,1
1073456,98885,1
254959,746337,0
1025967,1323614,1
1422133,394045,0
862572,1268629,1
1510188,409586,0
1531103,1408298,1
829322,352417,1
245552,1016727,1
1055554,260837,0
580082,92982,1
1107607,1475651,1
1094005,52397,0
1183609,211129,0
219004,839599,0
827369,506007,1
376400,432400,0
805648,864027,0
627406,656619,0
103771,209783,1
63797,648759,0
491379,1673952,1
1011565,39190,0
396222,997981,0
1673173,866360,0
768820,13844,1
1554157,474750,1
1014020,1200243,0
768820,805374,1
1180162,1445947,0
1373433,400836,0
645008,866151,0
1586414,338955,0
1269146,382143,1
210003,259931,1
151913,277526,0
1677321,761735,1
506387,865709,0
539609,924731,0
1662359,195306,0
1222248,919424,0
520487,894187,1
1649651,364228,0
74673,966986,1
1348103,783256,0
299909,572258,1
1673978,850187,0
1006152,80910,0
1243512,1027542,1
1350893,115483,1
319459,614955,0
492570,679579,0
1302518,454808,0
171248,840721,1
1654336,289189,0
103771,575109,1
1706871,505357,0
788419,924006,1
1145811,661226,0
379494,788454,1
127167,62861,1
784378,706670,1
387783,59975,1
673984,815149,0
1411487,1476273,0
1006152,1664461,1
1359123,355494,1
1350893,430989,0
1351089,297867,0
1118159,134122,1
457301,457432,0
828864,404460,1
1302943,1557748,0
944004,128255,1
256009,444352,0
497591,356585,1
1584687,383091,0
122227,1711965,0
1005991,1660990,0
519625,810861,1
1059323,135151,1
1310346,734717,0
18787,314307,0
1352423,137728,1
1469784,63880,0
1391963,44035,0
1622199,319459,0
1234617,761338,1
154916,498743,0
721799,354650,1
490550,1457127,1
230555,317903,0
330621,808416,1
1420556,1302587,1
589767,1371519,1
874242,650568,1
522217,832901,0
1168574,168814,0
321131,842586,0
1586358,177476,0
1674792,844212,1
842331,864027,0
1260502,1640421,0
630794,933463,0
109093,679424,0
1116961,261561,0
862987,1554229,1
1351935,575509,0
1164910,617512,0
276542,337675,0
589978,834981,0
1136011,1620120,0
1333883,1374092,1
454681,1656721,1
252131,900949,0
1647505,369916,0
153583,852899,0
479415,772858,0
44035,631755,0
528592,552396,0
477651,587509,0
482090,113255,1
1159231,1539216,0
1460934,405957,0
1159123,759897,0
212125,628865,1
1074444,1194684,1
1107607,1631203,1
1557439,344089,1
935190,257110,1
451397,630444,1
11387,1261761,0
118918,1041031,1
1387239,21597,1
42914,718203,0
1351935,906565,1
448100,877984,0
1274371,1670181,1
1574430,1666004,0
1344010,562326,1
777228,438156,1
135711,1631203,0
581396,922970,1
137383,529947,0
1631214,721043,0
230632,903912,0
359961,549807,0
1132801,985058,0
470020,944050,1
866971,68353,1
1132452,1647594,0
861766,1177889,1
1114448,1604953,0
634644,904211,0
149217,680819,0
118918,596110,1
1070841,1479371,0
1198832,454681,0
1573353,506387,0
1329290,1580590,0
1181406,221169,0
868401,1169334,1
1389088,1513684,0
1616775,486104,1
1021419,866812,0
1663980,454135,1
1282168,649641,0
392846,408932,0
1302162,498594,0
1245364,470804,0
297540,793311,0
1659183,528089,0
1200243,1304785,0
396222,73087,1
98746,297540,1
1603624,537310,1
631854,733489,1
1367253,289108,0
1428287,875750,0
171248,666533,0
1265171,1693530,1
1585465,811246,0
143086,604515,1
108632,427966,0
779830,930918,0
388726,162446,1
729775,874242,1
1378538,521436,0
1522037,994536,0
36135,850423,0
611147,1113977,1
616600,700769,0
1185069,1558689,0
127271,596110,0
309862,386463,1
1184327,578542,0
572221,539920,1
630444,1666745,1
376612,586057,1
42170,864779,1
54468,972818,1
1022971,593220,0
1132481,459239,0
201002,345302,0
489476,795268,0
1302202,1613443,0
226628,501544,0
715270,922201,0
709475,1324545,1
1133969,690386,0
1419406,1133319,1
1430384,245291,1
1454658,1677321,0
1236903,90017,0
1693530,28561,1
1051810,658934,0
1672087,1586930,1
451745,650987,0
452121,697410,0
1233315,746964,1
1307329,1673952,1
1229300,1260502,0
1331825,284876,0
1345814,524305,0
1351693,150351,1
702501,848694,0
837651,291513,1
193933,650260,1
180931,1393601,1
284194,280644,1
1183494,944801,1
821806,792048,1
601052,1190288,1
419761,232505,1
1269248,55034,0
1423350,1477254,0
744495,410406,1
1143260,365824,0
1564417,309242,0
1679965,275140,0
59275,973477,1
334053,39625,0
1154601,856754,0
1426676,454681,0
506203,599635,0
393859,831904,0
505493,900224,0
308019,1532759,1
815149,959343,1
1511322,1324840,1
401451,631702,0
287576,325706,0
1181406,1004420,1
386161,1622199,1
451745,1310186,1
1613961,401815,0
344592,832852,0
482090,185697,1
807888,1612623,1
1141591,1572336,1
362864,847801,0
1435450,860226,0
1403074,1537357,0
480292,398624,1
1644915,1248886,1
1340681,633170,0
1115327,232505,1
698200,768399,1
730871,840898,0
877829,1606516,1
1329290,591944,0
1680149,1043833,1
560609,148223,1
276629,91497,0
1490171,63880,1
1097872,622854,0
463108,525521,1
1076252,1301749,0
1369352,1194684,1
1519734,480143,0
514053,1475804,1
1503969,749172,0
246464,864224,0
135711,989120,1
991210,922970,1
572221,744495,1
1537344,257526,0
379494,581412,1
1422133,229625,1
1255018,561307,0
1405698,922035,1
1466556,1382862,1
1371484,191924,0
1291771,1571739,0
430420,389158,1
515625,639207,0
360229,50412,0
1329290,13844,0
1228675,811524,0
550562,356563,1
1468922,257526,1
1445313,1173407,1
1524237,590926,1
580822,393301,1
1428664,1466580,0
879646,51473,1
1524589,657584,0
1692715,733537,0
118918,134313,1
1682608,1481807,1
309862,1111284,1
1082667,310508,0
853064,733488,1
1509664,308019,1
1684222,516898,1
1438187,764986,0
1103935,73324,1
252291,137746,1
397395,1417078,1
526319,1380894,1
1508871,191910,1
512215,808494,0
480292,255824,1
710239,1532759,1
1184178,1232370,1
467619,714601,0
796775,1034829,1
618854,1534319,1
701974,70262,0
147085,760040,1
1190082,511387,0
1430209,1461810,0
1574975,637973,0
414586,529448,1
1490171,968049,1
1571739,970874,0
284776,622515,0
587803,783907,0
11293,575664,1
187488,969925,0
1671556,1659183,1
393163,1407925,1
879708,1140475,1
1278613,862987,0
1396327,238319,0
1180162,1667394,0
743173,795834,0
308462,675673,0
515706,713659,0
1181787,9537,1
592122,533648,1
1257932,1127399,1
1654405,959219,0
1139958,459761,0
1444604,379599,0
1462866,264174,0
108632,805053,0
1235934,1514782,0
1674686,1035836,1
1020652,517543,1
852899,704011,1
121676,40558,0
112172,804181,1
839072,383479,1
524305,6305,0
1695836,90017,0
560192,68353,0
1333883,1514849,1
1663980,365191,1
1513944,447699,0
309862,429327,1
393859,595438,0
1029033,527470,0
557965,741454,1
1624604,1293904,1
330621,854216,1
1134546,1362905,0
768820,143086,1
709475,56232,1
1083659,299960,1
871956,1118648,1
222438,1429413,1
1143669,150351,0
1669526,514053,0
710239,1074444,1
832369,1438187,1
1395378,772987,1
460172,257526,1
352417,1396217,1
500635,1196712,1
922931,1025111,1
1134335,591158,0
257526,1325517,1
444659,1378584,1
76494,193387,1
1536728,639207,0
463108,529038,1
357085,680359,0
834793,990735,0
1517860,1606516,1
1285001,621867,1
45318,632281,1
1087162,1623030,0
1181787,39987,1
1695143,1522221,1
1252358,1487988,1
1104947,1210932,1
193387,682381,0
1008929,482062,0
1168057,79983,0
883200,828011,1
1533267,636504,1
480762,616600,0
166745,422877,0
1329852,537080,0
813975,569942,1
749172,945221,0
11777,664519,0
309862,508781,1
1570918,1694203,0
1299664,676393,0
431088,1361672,1
704425,1053576,1
1491949,1565604,0
1606928,1337021,1
533943,947388,0
168043,944050,1
1680366,392765,1
1267952,23517,0
1695143,539609,1
1166626,1650116,1
749172,948888,0
1132801,675673,0
330664,1100358,1
210003,693460,1
231120,1065843,1
1303652,769841,1
352417,556755,1
831904,895397,1
1182245,1631468,0
229036,1104216,1
1245433,932144,0
11777,1247538,0
1199968,437548,1
320141,1415977,1
442964,1352238,1
1115327,387634,1
566838,913171,1
179662,190952,0
50346,1631779,1
1368531,1625102,0
1663980,107510,1
709475,847801,1
276629,738003,1
1351935,357085,1
1561997,1146336,1
1611242,739317,0
1217724,557970,0
398624,462968,1
554379,928042,1
513631,511634,1
689747,778142,0
1684222,83190,1
1256284,511387,1
1281340,704845,0
836742,26778,1
378914,381201,0
475667,779751,1
149453,596528,1
122121,1700369,0
1180133,374156,1
1131446,724649,0
585058,617467,0
462968,561307,0
1098798,931674,0
1178132,599559,0
27069,73315,0
699122,836444,0
63654,1661717,1
723262,1322701,1
894169,541625,1
1024553,1524164,0
546855,168043,1
1512460,1420556,1
875750,1566300,1
1463206,915066,1
1074444,281753,1
1176775,300887,1
1057778,1078488,0
162476,1598327,1
1246323,1682517,1
1334731,470020,0
14929,171096,0
1070672,520396,0
779662,535991,1
1537344,23814,0
589767,862420,0
779662,378590,1
1423239,302883,0
1337018,337759,0
1008929,467619,0
210003,321405,1
552329,716690,0
250903,638855,0
212125,1153039,1
1575053,96116,0
605212,633170,0
1663980,1485584,1
177842,617990,0
467619,108781,1
1532573,1175335,1
535991,782428,0
120268,937150,1
141662,386928,0
814961,44233,1
1502915,492888,0
129637,673730,0
1522221,489671,1
819319,862108,0
174078,79733,1
1299779,710239,0
131310,232794,0
1602344,1641642,1
544621,1533767,1
1223021,1351627,0
1589554,460335,0
1410903,672024,0
592122,486233,1
1009334,985058,0
1166626,1552022,1
1111284,369969,1
258512,1065843,1
1273833,1476282,0
505498,791533,0
75289,829096,0
1266944,417554,0
1458721,759967,1
1140475,139460,0
646121,805053,0
306210,4442,0
1178362,57043,0
1368331,505275,0
79891,1173955,1
1650438,903912,1
1091337,274693,1
1598104,521436,1
393163,770335,1
412635,750929,0
806386,368616,1
337675,429955,0
959677,1285461,1
148297,258327,1
1043702,554186,0
138363,267255,0
1527640,1181787,1
245052,953932,1
1523564,1214658,1
39190,575227,0
1266006,631702,1
879367,635535,1
